Date,Open,High,Low,Close,Volume
2025-05-05 10:36:00,2.1629,2.1637,2.16,2.1606,165813.2
2025-05-05 10:37:00,2.1606,2.1606,2.1588,2.1595,174413.6
2025-05-05 10:38:00,2.1596,2.1612,2.1576,2.1576,263235.9
2025-05-05 10:39:00,2.1576,2.1581,2.1554,2.1568,372401.3
2025-05-05 10:40:00,2.1568,2.1596,2.1562,2.1595,96496.8
2025-05-05 10:41:00,2.1596,2.1608,2.1589,2.1593,120383.3
2025-05-05 10:42:00,2.1593,2.1596,2.1582,2.1585,114389.8
2025-05-05 10:43:00,2.1585,2.16,2.1575,2.1598,86338.7
2025-05-05 10:44:00,2.1598,2.16,2.1584,2.1587,68990.7
2025-05-05 10:45:00,2.1586,2.1597,2.1585,2.1591,211089.1
2025-05-05 10:46:00,2.1592,2.1595,2.1566,2.1567,146645.1
2025-05-05 10:47:00,2.1567,2.1572,2.155,2.1552,175612.1
2025-05-05 10:48:00,2.1551,2.1551,2.1522,2.1526,226908.3
2025-05-05 10:49:00,2.1525,2.1525,2.1469,2.1502,653322.8
2025-05-05 10:50:00,2.1501,2.1515,2.1496,2.1509,244846
2025-05-05 10:51:00,2.1509,2.1509,2.1479,2.1491,175073.8
2025-05-05 10:52:00,2.1492,2.1508,2.1492,2.1506,79091.6
2025-05-05 10:53:00,2.1507,2.1515,2.1504,2.1514,108390.7
2025-05-05 10:54:00,2.1514,2.1527,2.1512,2.1527,72758.6
2025-05-05 10:55:00,2.1527,2.155,2.1526,2.155,80087
2025-05-05 10:56:00,2.1549,2.1555,2.1541,2.1542,109734.3
2025-05-05 10:57:00,2.1542,2.1551,2.1527,2.1533,144045.3
2025-05-05 10:58:00,2.1532,2.1537,2.1529,2.1529,51941.2
2025-05-05 10:59:00,2.1528,2.1544,2.1528,2.1543,47891.8
2025-05-05 11:00:00,2.1543,2.1562,2.1534,2.1561,203196.8
2025-05-05 11:01:00,2.1562,2.1583,2.1556,2.1583,103525.4
2025-05-05 11:02:00,2.1583,2.1593,2.1575,2.1582,115789.2
2025-05-05 11:03:00,2.1582,2.1592,2.1576,2.1592,86895.6
2025-05-05 11:04:00,2.1593,2.1596,2.1581,2.1595,40133.7
2025-05-05 11:05:00,2.1595,2.1596,2.1585,2.1592,64556.8
2025-05-05 11:06:00,2.1591,2.1598,2.1577,2.1586,87026.9
2025-05-05 11:07:00,2.1586,2.1606,2.1586,2.1606,90981.9
2025-05-05 11:08:00,2.1606,2.1606,2.158,2.158,86348.1
2025-05-05 11:09:00,2.1581,2.159,2.158,2.1587,36642.9
2025-05-05 11:10:00,2.1587,2.1593,2.1582,2.1583,56892.1
2025-05-05 11:11:00,2.1583,2.1608,2.1583,2.1602,98937.6
2025-05-05 11:12:00,2.1602,2.1612,2.1601,2.1611,27217.6
2025-05-05 11:13:00,2.1611,2.1611,2.1587,2.1603,73637.6
2025-05-05 11:14:00,2.1603,2.1614,2.1602,2.1609,54173.4
2025-05-05 11:15:00,2.1609,2.1634,2.1608,2.1632,119048.2
2025-05-05 11:16:00,2.1633,2.1644,2.1625,2.1628,118048.1
2025-05-05 11:17:00,2.1628,2.1634,2.1626,2.1629,105387.4
2025-05-05 11:18:00,2.1629,2.1635,2.1621,2.1621,86448.2
2025-05-05 11:19:00,2.1621,2.1635,2.1609,2.1633,282334.1
2025-05-05 11:20:00,2.1633,2.1633,2.159,2.159,174404.6
2025-05-05 11:21:00,2.1589,2.1589,2.1564,2.1568,258886
2025-05-05 11:22:00,2.1568,2.1575,2.1564,2.1572,27514.7
2025-05-05 11:23:00,2.1572,2.1572,2.1536,2.1544,138904.1
2025-05-05 11:24:00,2.1544,2.1561,2.1542,2.156,184405
2025-05-05 11:25:00,2.1559,2.1559,2.1546,2.155,23176.4
2025-05-05 11:26:00,2.155,2.155,2.1523,2.1524,76253.2
2025-05-05 11:27:00,2.1525,2.1527,2.1513,2.1514,122771.3
2025-05-05 11:28:00,2.1514,2.1514,2.1471,2.1487,603149.3
2025-05-05 11:29:00,2.1487,2.1502,2.1487,2.149,173465.2
2025-05-05 11:30:00,2.149,2.1506,2.1482,2.1493,87930.8
2025-05-05 11:31:00,2.1492,2.1494,2.1473,2.1473,37735.2
2025-05-05 11:32:00,2.1471,2.1508,2.145,2.1506,141885.5
2025-05-05 11:33:00,2.1506,2.1519,2.1492,2.1492,205676.7
2025-05-05 11:34:00,2.1493,2.1497,2.1462,2.1477,134519.9
2025-05-05 11:35:00,2.1478,2.1502,2.1478,2.1501,39462.4
2025-05-05 11:36:00,2.1501,2.1501,2.1482,2.1483,71382.5
2025-05-05 11:37:00,2.1483,2.1483,2.1438,2.1464,253711.9
2025-05-05 11:38:00,2.1464,2.1464,2.1439,2.1456,82563.3
2025-05-05 11:39:00,2.1456,2.1456,2.1437,2.1442,184035.4
2025-05-05 11:40:00,2.1442,2.1447,2.1385,2.1432,862983.4
2025-05-05 11:41:00,2.1431,2.1436,2.1419,2.1425,133942.4
2025-05-05 11:42:00,2.1426,2.1444,2.1415,2.1444,88509
2025-05-05 11:43:00,2.1443,2.1445,2.1415,2.1416,82614
2025-05-05 11:44:00,2.1416,2.142,2.1404,2.1405,99008.3
2025-05-05 11:45:00,2.1405,2.1445,2.1403,2.1435,126868
2025-05-05 11:46:00,2.1434,2.1434,2.1407,2.1425,147631.8
2025-05-05 11:47:00,2.1424,2.1449,2.1413,2.1449,70715.8
2025-05-05 11:48:00,2.1449,2.1449,2.1428,2.1429,221216.9
2025-05-05 11:49:00,2.1429,2.1455,2.1429,2.1455,136361.9
2025-05-05 11:50:00,2.1455,2.1456,2.1451,2.1456,74454.2
2025-05-05 11:51:00,2.1456,2.1457,2.1451,2.1457,96520.7
2025-05-05 11:52:00,2.1457,2.1462,2.1457,2.1458,80145.1
2025-05-05 11:53:00,2.1458,2.146,2.1452,2.1452,114853.6
2025-05-05 11:54:00,2.1453,2.1469,2.1452,2.1467,80027.2
2025-05-05 11:55:00,2.1468,2.147,2.1465,2.1466,73794.2
2025-05-05 11:56:00,2.1467,2.1472,2.1465,2.147,104333.6
2025-05-05 11:57:00,2.1469,2.1473,2.1469,2.1471,88104.5
2025-05-05 11:58:00,2.1471,2.1472,2.145,2.1451,86403.9
2025-05-05 11:59:00,2.1451,2.1454,2.1425,2.1427,103271.6
2025-05-05 12:00:00,2.1427,2.1431,2.1385,2.1385,158862.5
2025-05-05 12:01:00,2.1385,2.1386,2.1343,2.1368,345261.9
2025-05-05 12:02:00,2.1369,2.138,2.1347,2.1375,196705.9
2025-05-05 12:03:00,2.1375,2.1377,2.1334,2.1335,123143.6
2025-05-05 12:04:00,2.1334,2.1388,2.1333,2.1372,136032.9
2025-05-05 12:05:00,2.1371,2.1401,2.1368,2.1401,117153.6
2025-05-05 12:06:00,2.1401,2.1402,2.1381,2.1392,114426.9
2025-05-05 12:07:00,2.1392,2.1437,2.1392,2.1437,149359.3
2025-05-05 12:08:00,2.1437,2.1474,2.1435,2.1461,186055.6
2025-05-05 12:09:00,2.146,2.1473,2.1449,2.1472,152633
2025-05-05 12:10:00,2.1473,2.1479,2.1471,2.1478,117895.1
2025-05-05 12:11:00,2.1478,2.1479,2.1459,2.1459,71362.6
2025-05-05 12:12:00,2.146,2.1473,2.1459,2.1464,159741.7
2025-05-05 12:13:00,2.1464,2.1481,2.1456,2.1479,184565.9
2025-05-05 12:14:00,2.148,2.1508,2.1479,2.1507,132843.3
2025-05-05 12:15:00,2.1508,2.1524,2.1497,2.1522,104923.4
2025-05-05 12:16:00,2.1522,2.1537,2.1516,2.1532,182296.5
2025-05-05 12:17:00,2.1532,2.1532,2.1491,2.1491,178349.5
2025-05-05 12:18:00,2.1491,2.1491,2.1474,2.1487,110331.1
2025-05-05 12:19:00,2.1488,2.15,2.1473,2.1493,102257
2025-05-05 12:20:00,2.1493,2.1495,2.1465,2.1475,61214.9
2025-05-05 12:21:00,2.1475,2.1498,2.1473,2.1489,85866.3
2025-05-05 12:22:00,2.149,2.1508,2.1483,2.1508,79642.7
2025-05-05 12:23:00,2.1508,2.151,2.1498,2.1507,259244.6
2025-05-05 12:24:00,2.1507,2.1516,2.1499,2.1499,59122.2
2025-05-05 12:25:00,2.1499,2.1511,2.1495,2.1508,34162.5
2025-05-05 12:26:00,2.1508,2.1528,2.1506,2.1506,186664.6
2025-05-05 12:27:00,2.1507,2.1519,2.1501,2.1504,106238
2025-05-05 12:28:00,2.1504,2.1524,2.1504,2.1522,47346.2
2025-05-05 12:29:00,2.1523,2.1524,2.1513,2.1513,65194.7
2025-05-05 12:30:00,2.1514,2.1514,2.1499,2.1508,43503
2025-05-05 12:31:00,2.1508,2.1527,2.1503,2.1525,60117.3
2025-05-05 12:32:00,2.1525,2.1525,2.1504,2.1506,65977.4
2025-05-05 12:33:00,2.1506,2.1513,2.1496,2.1497,184714.2
2025-05-05 12:34:00,2.1497,2.1514,2.1492,2.1514,60207.7
2025-05-05 12:35:00,2.1513,2.1528,2.1508,2.1527,55831.8
2025-05-05 12:36:00,2.1526,2.1527,2.1508,2.151,47484.1
2025-05-05 12:37:00,2.1509,2.1531,2.1503,2.1531,73158.1
2025-05-05 12:38:00,2.1531,2.1531,2.1519,2.152,59961.4
2025-05-05 12:39:00,2.152,2.1537,2.1519,2.1536,45129.9
2025-05-05 12:40:00,2.1537,2.154,2.1526,2.154,52268.3
2025-05-05 12:41:00,2.1539,2.154,2.152,2.1533,56335.7
2025-05-05 12:42:00,2.1532,2.1532,2.1505,2.1505,66269.6
2025-05-05 12:43:00,2.1505,2.1522,2.1505,2.1516,41294.1
2025-05-05 12:44:00,2.1515,2.1515,2.1502,2.1508,122929.6
2025-05-05 12:45:00,2.1507,2.1507,2.1487,2.1493,111765.6
2025-05-05 12:46:00,2.1493,2.1493,2.1451,2.1457,160365.8
2025-05-05 12:47:00,2.1457,2.1472,2.1453,2.1465,88466.9
2025-05-05 12:48:00,2.1465,2.1478,2.1459,2.1475,41519.5
2025-05-05 12:49:00,2.1475,2.1486,2.1472,2.1478,64967.2
2025-05-05 12:50:00,2.1477,2.1478,2.145,2.146,342780.5
2025-05-05 12:51:00,2.146,2.1473,2.1447,2.1452,99997.5
2025-05-05 12:52:00,2.1452,2.1473,2.1449,2.1466,225340.3
2025-05-05 12:53:00,2.1466,2.1466,2.1434,2.1436,95813.4
2025-05-05 12:54:00,2.1435,2.1442,2.143,2.1442,237375.5
2025-05-05 12:55:00,2.1442,2.146,2.1441,2.1451,41206
2025-05-05 12:56:00,2.1451,2.1482,2.145,2.1475,323330.1
2025-05-05 12:57:00,2.1474,2.149,2.1472,2.1488,94308.6
2025-05-05 12:58:00,2.1488,2.1494,2.1487,2.1489,62936.2
2025-05-05 12:59:00,2.1489,2.1493,2.1487,2.1488,32523.3
2025-05-05 13:00:00,2.1487,2.1488,2.1467,2.1472,95473.9
2025-05-05 13:01:00,2.1472,2.1511,2.1466,2.1511,95037.2
2025-05-05 13:02:00,2.1511,2.1526,2.1509,2.1517,91043.1
2025-05-05 13:03:00,2.1518,2.1523,2.1504,2.1517,74642.7
2025-05-05 13:04:00,2.1517,2.1529,2.1515,2.1528,109678.6
2025-05-05 13:05:00,2.1528,2.1536,2.1522,2.1525,77312.9
2025-05-05 13:06:00,2.1526,2.1538,2.1526,2.153,56092.4
2025-05-05 13:07:00,2.1531,2.1531,2.1503,2.1508,43754.8
2025-05-05 13:08:00,2.1507,2.1507,2.143,2.1435,247249.7
2025-05-05 13:09:00,2.1435,2.1444,2.1417,2.1418,278610.5
2025-05-05 13:10:00,2.1418,2.1444,2.1408,2.1438,213001.8
2025-05-05 13:11:00,2.1439,2.1439,2.1425,2.143,78671.5
2025-05-05 13:12:00,2.143,2.1431,2.1406,2.1411,128798.7
2025-05-05 13:13:00,2.1411,2.1419,2.1403,2.141,101567.6
2025-05-05 13:14:00,2.141,2.1419,2.1406,2.1419,84019.9
2025-05-05 13:15:00,2.1419,2.1437,2.1407,2.1407,188199.6
2025-05-05 13:16:00,2.1405,2.1439,2.1388,2.1433,283975.2
2025-05-05 13:17:00,2.1433,2.1462,2.1433,2.1456,169929.5
2025-05-05 13:18:00,2.1455,2.1476,2.1438,2.1476,257071.1
2025-05-05 13:19:00,2.1476,2.1491,2.1472,2.1487,107165.5
2025-05-05 13:20:00,2.1488,2.1488,2.1466,2.1473,53341.6
2025-05-05 13:21:00,2.1474,2.1503,2.1472,2.15,156746.9
2025-05-05 13:22:00,2.15,2.1506,2.1494,2.1497,60138
2025-05-05 13:23:00,2.1496,2.1504,2.1494,2.1504,30041.9
2025-05-05 13:24:00,2.1504,2.1504,2.1484,2.1484,90440.5
2025-05-05 13:25:00,2.1483,2.1488,2.1476,2.1487,33980.1
2025-05-05 13:26:00,2.1487,2.1494,2.1444,2.1444,92653.1
2025-05-05 13:27:00,2.1443,2.1443,2.1406,2.1406,50016.7
2025-05-05 13:28:00,2.1407,2.142,2.1405,2.1418,271126.9
2025-05-05 13:29:00,2.1418,2.1418,2.1393,2.1398,96253
2025-05-05 13:30:00,2.1397,2.1411,2.1382,2.1408,235746.6
2025-05-05 13:31:00,2.1409,2.1422,2.133,2.1362,583280.2
2025-05-05 13:32:00,2.1362,2.1379,2.128,2.1324,814835.2
2025-05-05 13:33:00,2.1325,2.1342,2.1315,2.1342,308468.7
2025-05-05 13:34:00,2.1341,2.1412,2.134,2.1389,212700.3
2025-05-05 13:35:00,2.139,2.1445,2.139,2.1436,282216.6
2025-05-05 13:36:00,2.1436,2.1446,2.1362,2.1396,172146.9
2025-05-05 13:37:00,2.1396,2.1398,2.1357,2.1375,93530
2025-05-05 13:38:00,2.1375,2.139,2.1303,2.1307,631994.3
2025-05-05 13:39:00,2.1307,2.131,2.1265,2.1298,696719.5
2025-05-05 13:40:00,2.1297,2.1297,2.1238,2.1246,488532
2025-05-05 13:41:00,2.1247,2.1279,2.1223,2.1242,475973.3
2025-05-05 13:42:00,2.1242,2.1297,2.1234,2.1292,433388.9
2025-05-05 13:43:00,2.1291,2.1325,2.1286,2.1303,187567.8
2025-05-05 13:44:00,2.1304,2.1319,2.1288,2.1288,101440.2
2025-05-05 13:45:00,2.1288,2.132,2.1278,2.131,147669.1
2025-05-05 13:46:00,2.1311,2.1338,2.129,2.1291,255754.6
2025-05-05 13:47:00,2.129,2.1298,2.1272,2.1281,256338.2
2025-05-05 13:48:00,2.1282,2.131,2.1259,2.1289,215872.9
2025-05-05 13:49:00,2.129,2.1323,2.127,2.1294,185989.2
2025-05-05 13:50:00,2.1295,2.13,2.1254,2.1254,217359.1
2025-05-05 13:51:00,2.1254,2.13,2.124,2.1281,303456
2025-05-05 13:52:00,2.128,2.1307,2.1253,2.1305,147736.5
2025-05-05 13:53:00,2.1305,2.1305,2.1263,2.1271,118236.2
2025-05-05 13:54:00,2.1271,2.1303,2.125,2.1294,133320.2
2025-05-05 13:55:00,2.1294,2.1327,2.1292,2.1325,96501.7
2025-05-05 13:56:00,2.1325,2.1355,2.1324,2.1344,118213.8
2025-05-05 13:57:00,2.1344,2.1414,2.1343,2.1409,465866.7
2025-05-05 13:58:00,2.1409,2.1424,2.138,2.1388,264538.4
2025-05-05 13:59:00,2.1388,2.1414,2.1388,2.1409,80246.9
2025-05-05 14:00:00,2.141,2.1479,2.1409,2.1467,472232.4
2025-05-05 14:01:00,2.1468,2.1502,2.144,2.1502,375934.8
2025-05-05 14:02:00,2.1503,2.1509,2.1475,2.1499,280109.8
2025-05-05 14:03:00,2.1498,2.1519,2.1474,2.1474,431204.9
2025-05-05 14:04:00,2.1474,2.1481,2.1424,2.1424,233977.2
2025-05-05 14:05:00,2.1424,2.1456,2.1404,2.1408,239257.1
2025-05-05 14:06:00,2.1407,2.1407,2.1377,2.138,120094.1
2025-05-05 14:07:00,2.1378,2.1426,2.1362,2.1421,146879.4
2025-05-05 14:08:00,2.1421,2.1434,2.1391,2.1418,125814.4
2025-05-05 14:09:00,2.1418,2.1435,2.1395,2.1404,47602.9
2025-05-05 14:10:00,2.1404,2.1408,2.1367,2.1399,110507.3
2025-05-05 14:11:00,2.1398,2.1411,2.1382,2.1394,127736.7
2025-05-05 14:12:00,2.1395,2.1402,2.1369,2.1369,130819.2
2025-05-05 14:13:00,2.1368,2.1372,2.1343,2.1343,312851.6
2025-05-05 14:14:00,2.1343,2.1371,2.1336,2.135,52730.6
2025-05-05 14:15:00,2.135,2.136,2.1324,2.1344,76887.1
2025-05-05 14:16:00,2.1344,2.1359,2.1324,2.135,59883
2025-05-05 14:17:00,2.1349,2.1357,2.1331,2.1348,75060.5
2025-05-05 14:18:00,2.1348,2.139,2.1348,2.1389,177371.4
2025-05-05 14:19:00,2.1389,2.1401,2.1384,2.1387,75952.5
2025-05-05 14:20:00,2.1388,2.141,2.1388,2.1407,117542.1
2025-05-05 14:21:00,2.1407,2.1407,2.1362,2.1384,124831.2
2025-05-05 14:22:00,2.1383,2.1383,2.1312,2.1322,96589.4
2025-05-05 14:23:00,2.1322,2.1335,2.1311,2.1326,100436.5
2025-05-05 14:24:00,2.1325,2.1325,2.1305,2.1317,121369.2
2025-05-05 14:25:00,2.1317,2.1338,2.1317,2.1334,55098.4
2025-05-05 14:26:00,2.1332,2.135,2.132,2.1349,91222.8
2025-05-05 14:27:00,2.1349,2.1349,2.1323,2.1325,65527.7
2025-05-05 14:28:00,2.1326,2.1337,2.1315,2.1326,76754.7
2025-05-05 14:29:00,2.1326,2.1358,2.1319,2.1357,77946.2
2025-05-05 14:30:00,2.1357,2.1357,2.1333,2.134,78937.5
2025-05-05 14:31:00,2.134,2.134,2.1311,2.132,83855.4
2025-05-05 14:32:00,2.1321,2.1327,2.1313,2.1319,264264.2
2025-05-05 14:33:00,2.1318,2.1321,2.1303,2.1307,71153.8
2025-05-05 14:34:00,2.1308,2.1315,2.1292,2.1293,150426.5
2025-05-05 14:35:00,2.1292,2.1297,2.127,2.1282,201771.9
2025-05-05 14:36:00,2.1283,2.1292,2.1267,2.1289,57618.9
2025-05-05 14:37:00,2.129,2.1351,2.129,2.1351,86762.8
2025-05-05 14:38:00,2.1352,2.1375,2.1352,2.1371,44195.2
2025-05-05 14:39:00,2.137,2.1391,2.137,2.1372,75345.2
2025-05-05 14:40:00,2.1372,2.1376,2.1354,2.1368,27266.3
2025-05-05 14:41:00,2.1369,2.1379,2.1368,2.1379,77842.3
2025-05-05 14:42:00,2.1379,2.1388,2.1363,2.1363,42665.7
2025-05-05 14:43:00,2.1363,2.1367,2.135,2.1356,47974.4
2025-05-05 14:44:00,2.1355,2.1363,2.1345,2.1355,91139.9
2025-05-05 14:45:00,2.1356,2.1377,2.1348,2.1371,30452.8
2025-05-05 14:46:00,2.1371,2.138,2.1355,2.1364,43492.9
2025-05-05 14:47:00,2.1364,2.1377,2.1356,2.1377,49456.7
2025-05-05 14:48:00,2.1377,2.138,2.1368,2.1377,18728.6
2025-05-05 14:49:00,2.1378,2.1387,2.1363,2.1368,111176.8
2025-05-05 14:50:00,2.1368,2.1383,2.1366,2.1383,28575.8
2025-05-05 14:51:00,2.1382,2.1396,2.1375,2.1391,45851.6
2025-05-05 14:52:00,2.139,2.139,2.1343,2.1356,105919.2
2025-05-05 14:53:00,2.1356,2.1364,2.1346,2.1346,48270.5
2025-05-05 14:54:00,2.1344,2.1353,2.1318,2.1334,198447.5
2025-05-05 14:55:00,2.1335,2.134,2.1321,2.1322,52579.5
2025-05-05 14:56:00,2.1322,2.1336,2.1319,2.1329,51379.4
2025-05-05 14:57:00,2.1327,2.1338,2.1324,2.1328,28989.1
2025-05-05 14:58:00,2.1329,2.1338,2.1329,2.1332,67638.3
2025-05-05 14:59:00,2.1331,2.1339,2.1328,2.1334,70878
2025-05-05 15:00:00,2.1333,2.1343,2.1321,2.1343,181408.7
2025-05-05 15:01:00,2.1343,2.1362,2.1335,2.1362,49021.2
2025-05-05 15:02:00,2.1362,2.1365,2.1343,2.1344,196162.6
2025-05-05 15:03:00,2.1343,2.1379,2.134,2.1372,152329.6
2025-05-05 15:04:00,2.1373,2.1395,2.1373,2.138,82965.3
2025-05-05 15:05:00,2.1379,2.1379,2.1359,2.137,69211.8
2025-05-05 15:06:00,2.137,2.1373,2.1338,2.135,193010.5
2025-05-05 15:07:00,2.135,2.135,2.1323,2.1331,459566.8
2025-05-05 15:08:00,2.1332,2.137,2.1332,2.1363,66028.9
2025-05-05 15:09:00,2.1363,2.1364,2.1292,2.1301,614098.6
2025-05-05 15:10:00,2.1302,2.1311,2.1295,2.1305,84778.7
2025-05-05 15:11:00,2.1305,2.132,2.1302,2.1308,55182
2025-05-05 15:12:00,2.1308,2.1322,2.13,2.13,38108.6
2025-05-05 15:13:00,2.1301,2.1305,2.1271,2.1303,122517.3
2025-05-05 15:14:00,2.1303,2.1337,2.1302,2.1327,102687.7
2025-05-05 15:15:00,2.1326,2.1326,2.1285,2.1286,76396.8
2025-05-05 15:16:00,2.1285,2.1285,2.124,2.1254,179183.7
2025-05-05 15:17:00,2.1254,2.129,2.1253,2.1289,63116.4
2025-05-05 15:18:00,2.129,2.13,2.1269,2.1284,363162.9
2025-05-05 15:19:00,2.1284,2.1296,2.1273,2.1295,108241.3
2025-05-05 15:20:00,2.1295,2.1311,2.1294,2.1309,30345.4
2025-05-05 15:21:00,2.1309,2.1336,2.1303,2.1336,75197.1
2025-05-05 15:22:00,2.1337,2.1344,2.1331,2.1335,123340.3
2025-05-05 15:23:00,2.1334,2.1339,2.1324,2.1331,64244
2025-05-05 15:24:00,2.1331,2.1333,2.1308,2.1314,42456.8
2025-05-05 15:25:00,2.1313,2.1313,2.1288,2.1288,32214.3
2025-05-05 15:26:00,2.1288,2.1293,2.1278,2.1285,37222.4
2025-05-05 15:27:00,2.1285,2.13,2.1283,2.1296,35160.2
2025-05-05 15:28:00,2.1296,2.1296,2.1285,2.1287,16601.6
2025-05-05 15:29:00,2.1286,2.1296,2.1281,2.1284,43386.2
2025-05-05 15:30:00,2.1284,2.1309,2.1272,2.1305,42246.5
2025-05-05 15:31:00,2.1305,2.1312,2.1295,2.1295,41760.7
2025-05-05 15:32:00,2.1296,2.1298,2.1271,2.1274,55784.1
2025-05-05 15:33:00,2.1274,2.1287,2.1268,2.1283,60924.8
2025-05-05 15:34:00,2.1282,2.1286,2.1265,2.1266,41153.2
2025-05-05 15:35:00,2.1266,2.1289,2.125,2.1286,87715
2025-05-05 15:36:00,2.1285,2.1294,2.127,2.1271,44259.6
2025-05-05 15:37:00,2.1271,2.1285,2.1267,2.1268,35384.2
2025-05-05 15:38:00,2.1268,2.1268,2.125,2.1255,92163.1
2025-05-05 15:39:00,2.1255,2.126,2.1241,2.1247,78446.8
2025-05-05 15:40:00,2.1247,2.128,2.1242,2.1271,131651
2025-05-05 15:41:00,2.127,2.1275,2.1217,2.122,266959.7
2025-05-05 15:42:00,2.122,2.122,2.1141,2.1191,1578400.1
2025-05-05 15:43:00,2.1192,2.1206,2.1133,2.1147,610284
2025-05-05 15:44:00,2.1148,2.1151,2.1116,2.1132,374844.6
2025-05-05 15:45:00,2.1131,2.1135,2.1102,2.113,337819.6
2025-05-05 15:46:00,2.1129,2.1134,2.1106,2.1106,90358
2025-05-05 15:47:00,2.1107,2.1107,2.1067,2.1083,496502.9
2025-05-05 15:48:00,2.1082,2.1113,2.1067,2.11,263690.9
2025-05-05 15:49:00,2.11,2.1114,2.1084,2.1106,106465.8
2025-05-05 15:50:00,2.1106,2.1135,2.1102,2.1135,175649.2
2025-05-05 15:51:00,2.1136,2.1139,2.1121,2.1129,100813.9
2025-05-05 15:52:00,2.113,2.1152,2.1115,2.1151,109226.8
2025-05-05 15:53:00,2.1152,2.1162,2.1145,2.1156,63810.5
2025-05-05 15:54:00,2.1156,2.1169,2.1145,2.1162,48964.8
2025-05-05 15:55:00,2.1162,2.1162,2.1138,2.1149,124371.3
2025-05-05 15:56:00,2.1149,2.1156,2.1142,2.1156,46252
2025-05-05 15:57:00,2.1157,2.1164,2.1111,2.1131,588724
2025-05-05 15:58:00,2.1131,2.1139,2.1126,2.1126,48005.2
2025-05-05 15:59:00,2.1126,2.1152,2.1123,2.1151,60113.7
2025-05-05 16:00:00,2.115,2.1188,2.114,2.1148,580485.8
2025-05-05 16:01:00,2.1147,2.1188,2.1143,2.1187,67265.7
2025-05-05 16:02:00,2.1187,2.1208,2.1161,2.1208,40969.2
2025-05-05 16:03:00,2.1207,2.121,2.1195,2.1198,62686.8
2025-05-05 16:04:00,2.1197,2.1197,2.1173,2.1187,39547.5
2025-05-05 16:05:00,2.1187,2.1209,2.1181,2.1207,53401.6
2025-05-05 16:06:00,2.1207,2.1213,2.1201,2.1212,52726.2
2025-05-05 16:07:00,2.1212,2.1218,2.1201,2.1208,45335.1
2025-05-05 16:08:00,2.1209,2.1211,2.1175,2.1189,53266.4
2025-05-05 16:09:00,2.1189,2.1206,2.1177,2.1182,80969.2
2025-05-05 16:10:00,2.1182,2.1216,2.1176,2.1214,126530.1
2025-05-05 16:11:00,2.1213,2.1224,2.121,2.1217,70603.7
2025-05-05 16:12:00,2.1217,2.1237,2.1216,2.1221,71505
2025-05-05 16:13:00,2.122,2.1224,2.1202,2.1214,143167.2
2025-05-05 16:14:00,2.1215,2.1215,2.1197,2.1197,114467.6
2025-05-05 16:15:00,2.1196,2.1246,2.1196,2.1246,88691.6
2025-05-05 16:16:00,2.1246,2.125,2.1235,2.125,35464.2
2025-05-05 16:17:00,2.125,2.1267,2.1249,2.1267,88296.7
2025-05-05 16:18:00,2.1267,2.1316,2.1262,2.1312,170648.5
2025-05-05 16:19:00,2.1312,2.1321,2.1307,2.1309,98831.7
2025-05-05 16:20:00,2.131,2.1323,2.1298,2.1299,58176.2
2025-05-05 16:21:00,2.1299,2.1314,2.1295,2.1314,52023.5
2025-05-05 16:22:00,2.1315,2.1318,2.1301,2.131,34345.3
2025-05-05 16:23:00,2.1309,2.1324,2.1308,2.1323,50678.9
2025-05-05 16:24:00,2.1323,2.1346,2.1322,2.1345,153734.3
2025-05-05 16:25:00,2.1346,2.1353,2.1344,2.1347,63207
2025-05-05 16:26:00,2.1346,2.1356,2.1346,2.1351,27670
2025-05-05 16:27:00,2.135,2.1364,2.1346,2.1347,138887.3
2025-05-05 16:28:00,2.1346,2.1363,2.1342,2.1345,153185
2025-05-05 16:29:00,2.1344,2.1344,2.1322,2.133,46802.6
2025-05-05 16:30:00,2.1331,2.1358,2.1327,2.1358,58703.3
2025-05-05 16:31:00,2.1358,2.1377,2.1351,2.1351,127155.7
2025-05-05 16:32:00,2.135,2.1374,2.134,2.1348,42213.6
2025-05-05 16:33:00,2.1349,2.1379,2.1349,2.1375,91050.5
2025-05-05 16:34:00,2.1375,2.1379,2.1357,2.1357,44969.9
2025-05-05 16:35:00,2.1356,2.1387,2.1355,2.1387,47443.6
2025-05-05 16:36:00,2.1386,2.1398,2.1352,2.1359,38082.9
2025-05-05 16:37:00,2.1359,2.1365,2.1324,2.1325,16359.1
2025-05-05 16:38:00,2.1326,2.1338,2.1321,2.1337,24695.5
2025-05-05 16:39:00,2.1336,2.1384,2.1336,2.1375,36183.6
2025-05-05 16:40:00,2.1375,2.1378,2.1347,2.1354,33339.6
2025-05-05 16:41:00,2.1353,2.1379,2.135,2.1378,29536.5
2025-05-05 16:42:00,2.1378,2.1379,2.1359,2.1372,43997.8
2025-05-05 16:43:00,2.1373,2.1386,2.1367,2.1384,47639.5
2025-05-05 16:44:00,2.1384,2.1395,2.138,2.1395,28416.3
2025-05-05 16:45:00,2.1395,2.1408,2.139,2.1401,108452.4
2025-05-05 16:46:00,2.14,2.1403,2.1378,2.1389,35956.1
2025-05-05 16:47:00,2.1389,2.1397,2.1383,2.1385,40379.7
2025-05-05 16:48:00,2.1385,2.1387,2.1367,2.1373,153333.5
